origin,destination,flow
Bicske,Szigethalom,34.22383445381417
Bicske,Nagykáta,3.7603144555488255
Bicske,Körmend,0.9125595017072596
Bicske,Balassagyarmat,5.003599309209461
Bicske,Tiszaföldvár,1.290217501168259
Bicske,Pilisvörösvár,47.14717375626359
Bicske,Szentes,2.511214001429889
Bicske,Ózd,3.1832911841110976
Bicske,Heves,1.4122626624979164
Bicske,Kömlő,2.4094480008966315
Bicske,Székesfehérvár,152.1596323660596
Bicske,Nyírbátor,0.355745735687265
Bicske,Debrecen,8.502925231210908
Bicske,Békéscsaba,3.0983539839128826
Bicske,Szentendre,36.83318521569382
Bicske,Sajószentpéter,0.8090221300838776
Bicske,Kőszeg,0.9910315605580768
Bicske,Nyíregyháza,4.373698595273206
Bicske,Ráckeve,11.46614225469714
Bicske,Százhalombatta,49.53157710218475
Bicske,Siófok,8.226135789912828
Bicske,Lajosmizse,3.0717870771511326
Bicske,Nagyatád,0.7640219680771722
Bicske,Tatabánya,301.5263289247842
Bicske,Jászberény,6.08094101109727
Bicske,Veresegyház,12.867382362855903
Bicske,Keszthely,2.456615673816569
Bicske,Mór,23.793973264598346
Bicske,Marcali,1.2768629946192263
Bicske,Dunakeszi,50.080286825969715
Bicske,Mátészalka,0.4462828865572603
Bicske,Pécs,12.832085838410716
Bicske,Mezőkövesd,1.5205729041723668
Bicske,Mezőberény,0.5900035640923886
Bicske,Nagykőrös,5.132084073100214
Bicske,Tata,54.23853949318248
Bicske,Kiskunfélegyháza,3.961546313140944
Bicske,Kaposvár,7.1529207121313725
Bicske,Eger,6.1340086474743325
Bicske,Balatonfüred,4.127603210811519
Bicske,Sárvár,1.771857198289549
Bicske,Hatvan,6.448724632547926
Bicske,Hajdúnánás,0.7745141555501841
Bicske,Szekszárd,4.320514366535905
Bicske,Orosháza,1.7611349195306083
Bicske,Budaörs,108.25135250218406
Bicske,Budakalász,18.953651616580448
Bicske,Göd,20.827604100820164
Bicske,Sárbogárd,5.825310140284223
Bicske,Szarvas,1.3795178249589461
Bicske,Mohács,1.3920665214128154
Bicske,Kiskunmajsa,1.2709483535683244
Bicske,Vác,29.815010523953916
Bicske,Esztergom,51.07822514898852
Bicske,Tolna,1.6851078275155238
Bicske,Győr,43.723752448476084
Bicske,Gyál,24.149531887980867
Bicske,Salgótarján,6.192689304535724
Bicske,Kisújszállás,0.8875852732918386
Bicske,Komló,2.4094480008966315
Bicske,Szigetvár,0.7528915474437105
Bicske,Újfehértó,0.5062000276369272
Bicske,Kecskemét,22.706400471587447
Bicske,Vecsés,17.937629600460486
Bicske,Celldömölk,1.6765286967664688
Bicske,Törökszentmiklós,2.2921610849305156
Bicske,Sárospatak,0.4610101867838728
Bicske,Szolnok,10.32861006786921
Bicske,Abony,2.652491129473498
Bicske,Kapuvár,1.440875973688333
Bicske,Tiszaújváros,0.9553422073332437
Bicske,Sarkad,0.4167619560827328
Bicske,Szigetszentmiklós,62.820376963931366
Bicske,Tapolca,2.52614848311506
Bicske,Tiszafüred,0.8631337436131982
Bicske,Gyömrő,10.492834512514648
Bicske,Tököl,23.890093824140024
Bicske,Miskolc,11.40151838064636
Bicske,Tiszakécske,1.4584982140859395
Bicske,Oroszlány,61.8937811167138
Bicske,Nagykanizsa,3.5284423838935854
Bicske,Érd,264.5525424627026
Bicske,Hajdúsámson,0.49133165899326836
Bicske,Albertirsa,4.210998704444506
Bicske,Pápa,8.140210621975443
Bicske,Zalaegerszeg,5.402112146877792
Bicske,Kiskunhalas,3.3162441351614205
Bicske,Gödöllő,23.482064678457792
Bicske,Fót,20.716176195252245
Bicske,Barcs,0.6371986882392038
Bicske,Szeged,11.04139259693144
Bicske,Gyomaendrőd,0.9083242442884605
Bicske,Bátonyterenye,2.383035265008756
Bicske,Kistarcsa,11.207838443240991
Bicske,Kerepes,8.781728811723264
Dorog,Budapest,1534.8090612074761
Dorog,Balmazújváros,0.983668050815997
Dorog,Szombathely,6.123070726024174
Dorog,Hajdúböszörmény,1.5738011415067106
Dorog,Dunaújváros,14.443556035775742
Dorog,Baja,2.7549937340406867
Dorog,Csorna,1.8506234649239095
Dorog,Pécel,12.360115388469548
Dorog,Mezőtúr,1.4071712469568738
Dorog,Mosonmagyaróvár,5.810530772131398
Dorog,Paks,2.8311004041230543
Dorog,Karcag,1.4887440584938587
Dorog,Gyula,1.3473408758096366
Dorog,Csongrád,1.539978353671371
Dorog,Sátoraljaújhely,0.6337965656475425
Dorog,Hajdúszoboszló,1.2441792308120767
Dorog,Gyöngyös,8.83735562200166
Dorog,Komárom,20.106519313321886
Dorog,Pomáz,67.4311930332917
Dorog,Kalocsa,2.0680365254412325
Dorog,Bonyhád,1.186011632993546
Dorog,Ajka,5.028680560644032
Dorog,Kazincbarcika,2.669715786946195
Dorog,Törökbálint,24.08799868614471
Dorog,Makó,1.1275139028361514
Dorog,Solymár,53.4568104474449
Dorog,Tiszavasvári,0.704912197245068
Dorog,Dombóvár,1.7397515619444743
Dorog,Isaszeg,8.446201694254228
Dorog,Hódmezővásárhely,2.842104203130471
Dorog,Sopron,5.18338522613449
Dorog,Biatorbágy,34.28922167227086
Dorog,Dabas,6.774896620516187
Dorog,Kisvárda,0.5511165671848947
Dorog,Kiskőrös,1.863214495855439
Dorog,Dunaharaszti,18.401541458049397
Dorog,Békés,0.9786319598497225
Dorog,Pilis,4.141141556508277
Dorog,Püspökladány,0.9425747525892068
Dorog,Hajdúhadház,0.5642608749030428
Dorog,Bicske,34.211286841893596
Dorog,Monor,8.83042587807188
Dorog,Edelény,0.8327510239269
Dorog,Maglód,8.220715338670859
Dorog,Cegléd,8.141959327692469
Dorog,Várpalota,8.225476131802937
Dorog,Veszprém,15.985152162078016
Dorog,Budakeszi,42.089383728893615
Dorog,Berettyóújfalu,0.6902651703888592
Dorog,Üllő,7.055477634705248
Dorog,Szigethalom,16.06038259976798
Dorog,Nagykáta,3.982140898870463
Dorog,Körmend,0.7955141214314649
Dorog,Balassagyarmat,10.737416078701004
Dorog,Tiszaföldvár,1.2278362689712787
Dorog,Pilisvörösvár,97.16483589743702
Dorog,Szentes,2.278078021293576
Dorog,Ózd,4.432194610153023
Dorog,Heves,1.6758642691560317
Dorog,Kömlő,1.807423169276194
Dorog,Székesfehérvár,54.196875868039434
Dorog,Nyírbátor,0.40541614709113405
Dorog,Debrecen,9.508644058061144
Dorog,Békéscsaba,3.073034829402401
Dorog,Szentendre,84.41681491068785
Dorog,Sajószentpéter,1.0521817162586407
Dorog,Kőszeg,0.9213830994764204
Dorog,Nyíregyháza,5.110578861293087
Dorog,Ráckeve,5.295113553792218
Dorog,Százhalombatta,19.36139897907737
Dorog,Siófok,4.886467717702685
Dorog,Lajosmizse,2.4326716463678424
Dorog,Nagyatád,0.6083533414619189
Dorog,Tatabánya,171.44531045753212
Dorog,Jászberény,6.955555188351713
Dorog,Veresegyház,20.209299723503374
Dorog,Keszthely,1.9021038364014327
Dorog,Mór,10.164600932774494
Dorog,Marcali,0.969748451707833
Dorog,Dunakeszi,88.29087889027964
Dorog,Mátészalka,0.5106025290272488
Dorog,Pécs,9.865871257213241
Dorog,Mezőkövesd,1.8798312611643289
Dorog,Mezőberény,0.5913167132387023
Dorog,Nagykőrös,4.439148154402633
Dorog,Tata,52.35309200845494
Dorog,Kiskunfélegyháza,3.332925336061065
Dorog,Kaposvár,5.3209540149247765
Dorog,Eger,7.9716193308662655
Dorog,Balatonfüred,2.593226686059708
Dorog,Sárvár,1.5307544648844995
Dorog,Hatvan,8.7236599665582
Dorog,Hajdúnánás,0.9063223640385089
Dorog,Szekszárd,3.1222611350344653
Dorog,Orosháza,1.6668491032294952
Dorog,Budaörs,58.20094963394254
Dorog,Budakalász,33.37846681742139
Dorog,Göd,44.74609905399295
Dorog,Sárbogárd,3.1245778303889957
Dorog,Szarvas,1.3360920862491725
Dorog,Mohács,1.09374198289221
Dorog,Kiskunmajsa,1.046363006932484
Dorog,Vác,81.51109495650827
Dorog,Esztergom,1037.7531057062056
Dorog,Tolna,1.1949801227723515
Dorog,Győr,42.08947870136006
Dorog,Gyál,18.776581795962638
Dorog,Salgótarján,9.827448135094842
Dorog,Kisújszállás,0.9368043998209542
Dorog,Komló,1.807423169276194
Dorog,Szigetvár,0.5928557547435283
Dorog,Újfehértó,0.583012648860512
Dorog,Kecskemét,18.582749730689372
Dorog,Vecsés,15.585670321675565
Dorog,Celldömölk,1.3933807742810722
Dorog,Törökszentmiklós,2.3464529506056166
Dorog,Sárospatak,0.5594260348000162
Dorog,Szolnok,10.325049328492078
Dorog,Abony,2.575666028220162
Dorog,Kapuvár,1.3619291798642628
Dorog,Tiszaújváros,1.1541537314762318
Dorog,Sarkad,0.4227573293656237
Dorog,Szigetszentmiklós,33.1718479657464
Dorog,Tapolca,1.8614733979975848
Dorog,Tiszafüred,1.002150790698
Dorog,Gyömrő,10.216932101442918
Dorog,Tököl,10.046094499518716
Dorog,Miskolc,14.507888107554617
Dorog,Tiszakécske,1.3375677435018922
Dorog,Oroszlány,24.007166226680663
Dorog,Nagykanizsa,2.8776397234507187
Dorog,Érd,95.33194048727734
Dorog,Hajdúsámson,0.5524170203025683
Dorog,Albertirsa,3.753786808448441
Dorog,Pápa,6.365536926385314
Dorog,Zalaegerszeg,4.494878506697993
Dorog,Kiskunhalas,2.613911221772434
Dorog,Gödöllő,31.823758264247793
Dorog,Fót,32.30739461408749
Dorog,Barcs,0.5186932853892653
Dorog,Szeged,9.720319910513354
Dorog,Gyomaendrőd,0.9124610333858826
Dorog,Bátonyterenye,3.6334657413582816
Dorog,Kistarcsa,13.54633558564922
Dorog,Kerepes,11.006061510214742
Monor,Budapest,4988.388280026778
Monor,Balmazújváros,0.7993870291075028
Monor,Szombathely,1.7085793919683692
Monor,Hajdúböszörmény,1.2106197247984354
Monor,Dunaújváros,14.13339812189601
Monor,Baja,2.003401722111975
Monor,Csorna,0.37205506540161976
Monor,Pécel,50.561920529200876
Monor,Mezőtúr,1.7800580103955048
Monor,Mosonmagyaróvár,1.0728555339535422
Monor,Paks,2.230240505367231
Monor,Karcag,1.5623471798384603
Monor,Gyula,1.2213302231671108
Monor,Csongrád,2.1181354544878297
Monor,Sátoraljaújhely,0.3706891877734688
Monor,Hajdúszoboszló,1.0536029491246108
Monor,Gyöngyös,8.829871590505446
Monor,Komárom,1.6363952534199564
Monor,Pomáz,8.228718213355997
Monor,Kalocsa,1.7267745500351095
Monor,Bonyhád,0.7270610941262761
Monor,Ajka,1.351909453900918
Monor,Kazincbarcika,1.5780572678828717
Monor,Törökbálint,7.895774067946034
Monor,Makó,1.0453631424986523
Monor,Solymár,4.549326813578891
Monor,Tiszavasvári,0.4931189479352389
Monor,Dombóvár,0.883183093107888
Monor,Isaszeg,27.502060953695903
Monor,Hódmezővásárhely,2.9785910804857108
Monor,Sopron,1.271590026894842
Monor,Biatorbágy,5.211897356730424
Monor,Dabas,37.16102193790509
Monor,Kisvárda,0.3366284895073641
Monor,Kiskőrös,2.077511034490845
Monor,Dunaharaszti,28.753501252466663
Monor,Békés,0.9447919808572368
Monor,Pilis,105.95696022966696
Monor,Püspökladány,0.9108920048973602
Monor,Hajdúhadház,0.4197143749366157
Monor,Bicske,2.9522859322762907
Monor,Dorog,2.5951893035186595
Monor,Edelény,0.4834764137139453
Monor,Maglód,82.8869733736543
Monor,Cegléd,33.692744526898345
Monor,Várpalota,1.98948978402704
Monor,Veszprém,4.403364212385992
Monor,Budakeszi,7.718835663952226
Monor,Berettyóújfalu,0.5867040568063736
Monor,Üllő,174.35939374761003
Monor,Szigethalom,15.103432993909509
Monor,Nagykáta,22.43832272460985
Monor,Körmend,0.24112550159435012
Monor,Balassagyarmat,2.411462604218194
Monor,Tiszaföldvár,2.0380229023412055
Monor,Pilisvörösvár,5.429288981066348
Monor,Szentes,2.869363957330844
Monor,Ózd,2.4878121960397395
Monor,Heves,2.1799375094102915
Monor,Kömlő,0.9943782344203332
Monor,Székesfehérvár,15.497891296845665
Monor,Nyírbátor,0.2716121186770638
Monor,Debrecen,7.42875305989406
Monor,Békéscsaba,2.9503139554563536
Monor,Szentendre,12.691790812778553
Monor,Sajószentpéter,0.6434974356348832
Monor,Kőszeg,0.2469967397783059
Monor,Nyíregyháza,3.457998993969954
Monor,Ráckeve,5.216901938735512
Monor,Százhalombatta,12.585741311966325
Monor,Siófok,1.7700492167436117
Monor,Lajosmizse,7.648920736764235
Monor,Nagyatád,0.2579350464342816
Monor,Tatabánya,9.886294503569097
Monor,Jászberény,17.385657806704426
Monor,Veresegyház,13.781569602026549
Monor,Keszthely,0.6394771800544267
Monor,Mór,1.5931805752185573
Monor,Marcali,0.3650317965786299
Monor,Dunakeszi,25.664125780483538
Monor,Mátészalka,0.32695825456108596
Monor,Pécs,5.412055203107383
Monor,Mezőkövesd,1.6338559736569713
Monor,Mezőberény,0.5958300013540825
Monor,Nagykőrös,12.82767528828326
Monor,Tata,2.9402867083771764
Monor,Kiskunfélegyháza,4.938315509159825
Monor,Kaposvár,2.4013156417465567
Monor,Eger,6.43159238861179
Monor,Balatonfüred,0.8270165046727933
Monor,Sárvár,0.40270914587814893
Monor,Hatvan,12.880050349411523
Monor,Hajdúnánás,0.660093951976023
Monor,Szekszárd,2.1037278309131717
Monor,Orosháza,1.754675172746676
Monor,Budaörs,19.323279987848565
Monor,Budakalász,5.855102350309505
Monor,Göd,9.518041987105605
Monor,Sárbogárd,1.856904221524828
Monor,Szarvas,1.6920416319535654
Monor,Mohács,0.695043579328525
Monor,Kiskunmajsa,1.1957587446554465
Monor,Vác,12.318126665219419
Monor,Esztergom,5.730869798028326
Monor,Tolna,0.8505781886242345
Monor,Győr,6.496145069266911
Monor,Gyál,76.08010079731378
Monor,Salgótarján,4.701590771929872
Monor,Kisújszállás,1.1017639510403914
Monor,Komló,0.9943782344203332
Monor,Szigetvár,0.28853418370715395
Monor,Újfehértó,0.41695845175616897
Monor,Kecskemét,40.18946430728331
Monor,Vecsés,110.99252711988501
Monor,Celldömölk,0.35173333867990203
Monor,Törökszentmiklós,3.6248494516809355
Monor,Sárospatak,0.33498762327259696
Monor,Szolnok,20.417328973760213
Monor,Abony,6.983022936733383
Monor,Kapuvár,0.3010972504732088
Monor,Tiszaújváros,0.846174714516474
Monor,Sarkad,0.378258668335872
Monor,Szigetszentmiklós,36.949454602929436
Monor,Tapolca,0.594134554669674
Monor,Tiszafüred,0.981127686171576
Monor,Gyömrő,196.2103710384252
Monor,Tököl,7.600647125586202
Monor,Miskolc,9.681616247368979
Monor,Tiszakécske,2.382307107076663
Monor,Oroszlány,2.431700747076291
Monor,Nagykanizsa,1.0807615219293265
Monor,Érd,39.10710511680165
Monor,Hajdúsámson,0.413028500885735
Monor,Albertirsa,39.513606306211564
Monor,Pápa,1.41354861036971
Monor,Zalaegerszeg,1.4434286212911396
Monor,Kiskunhalas,2.680360861078762
Monor,Gödöllő,42.36354223756869
Monor,Fót,14.83675206153129
Monor,Barcs,0.2378384778988365
Monor,Szeged,9.399924985922114
Monor,Gyomaendrőd,1.0209722181651604
Monor,Bátonyterenye,2.2114737587180384
Monor,Kistarcsa,17.55874538581237
Monor,Kerepes,14.31377190910503
Edelény,Budapest,138.02333977081855
Edelény,Balmazújváros,3.439938975810528
Edelény,Szombathely,1.1421206337943353
Edelény,Hajdúböszörmény,5.851495422507321
Edelény,Dunaújváros,1.868068119187223
Edelény,Baja,0.7938722291160816
Edelény,Csorna,0.2275132324262013
Edelény,Pécel,1.2770554592187262
Edelény,Mezőtúr,1.2927581024418104
Edelény,Mosonmagyaróvár,0.7464263835632607
Edelény,Paks,0.5569564296708333
Edelény,Karcag,2.5632398620436554
Edelény,Gyula,1.3992664451479686
Edelény,Csongrád,0.7951698977647425
Edelény,Sátoraljaújhely,5.009979436405167
Edelény,Hajdúszoboszló,3.1927918920440983
Edelény,Gyöngyös,7.338820881878415
Edelény,Komárom,0.7404043416759338
Edelény,Pomáz,1.2445264414575006
Edelény,Kalocsa,0.47072779387530284
Edelény,Bonyhád,0.2785018962472306
Edelény,Ajka,0.61215710308431
Edelény,Kazincbarcika,522.6610399138826
Edelény,Törökbálint,0.76360019229654
Edelény,Makó,0.6817667815002485
Edelény,Solymár,0.6641966200588902
Edelény,Tiszavasvári,5.654034752685414
Edelény,Dombóvár,0.3625805720272509
Edelény,Isaszeg,1.0369848161367556
Edelény,Hódmezővásárhely,1.6237493977640987
Edelény,Sopron,0.9620857312797009
Edelény,Biatorbágy,0.6926586584075374
Edelény,Dabas,0.9853693339416485
Edelény,Kisvárda,2.554725966085217
Edelény,Kiskőrös,0.477175030352475
Edelény,Dunaharaszti,1.219691429509213
Edelény,Békés,1.030216237098172
Edelény,Pilis,0.8746545205089186
Edelény,Püspökladány,1.7975400485272883
Edelény,Hajdúhadház,2.042992285199264
Edelény,Bicske,0.5597795397166544
Edelény,Dorog,0.7150700927460031
Edelény,Monor,1.412606947704313
Edelény,Maglód,0.9598566112757744
Edelény,Cegléd,2.866682564459279
Edelény,Várpalota,0.603381261980396
Edelény,Veszprém,1.5980843505903086
Edelény,Budakeszi,0.877669528188778
Edelény,Berettyóújfalu,1.2993374126202042
Edelény,Üllő,0.8562072013263446
Edelény,Szigethalom,0.9551346536588069
Edelény,Nagykáta,1.297389205718569
Edelény,Körmend,0.15716515221598013
Edelény,Balassagyarmat,2.1023424546210343
Edelény,Tiszaföldvár,0.7637465719935888
Edelény,Pilisvörösvár,0.8860794663877418
Edelény,Szentes,1.2863563036736019
Edelény,Ózd,47.299796667068556
Edelény,Heves,2.2763451868739706
Edelény,Kömlő,0.4362689574354972
Edelény,Székesfehérvár,3.5004871190525355
Edelény,Nyírbátor,1.3892611560565507
Edelény,Debrecen,27.563714108428318
Edelény,Békéscsaba,3.0112663011718683
Edelény,Szentendre,2.036561077463629
Edelény,Sajószentpéter,214.11096532631825
Edelény,Kőszeg,0.17421359355107863
Edelény,Nyíregyháza,27.050690770038845
Edelény,Ráckeve,0.46146008167398844
Edelény,Százhalombatta,0.9974104857910823
Edelény,Siófok,0.592121550653184
Edelény,Lajosmizse,0.619740264229866
Edelény,Nagyatád,0.14232007149963322
Edelény,Tatabánya,2.9800891452613754
Edelény,Jászberény,3.620308658519809
Edelény,Veresegyház,1.5758269466845085
Edelény,Keszthely,0.3343446083614404
Edelény,Mór,0.48249727982258456
Edelény,Marcali,0.1830472492796198
Edelény,Dunakeszi,3.2249923961549096
Edelény,Mátészalka,1.7204676073257705
Edelény,Pécs,2.540721060684526
Edelény,Mezőkövesd,8.577226624763039
Edelény,Mezőberény,0.6143128985173297
Edelény,Nagykőrös,1.531731902397675
Edelény,Tata,1.037981407410557
Edelény,Kiskunfélegyháza,1.3141950292185156
Edelény,Kaposvár,1.1125078682416318
Edelény,Eger,32.897955656387
Edelény,Balatonfüred,0.31044719629129663
Edelény,Sárvár,0.2452582119642819
Edelény,Hatvan,2.860201982449589
Edelény,Hajdúnánás,5.0917670743451415
Edelény,Szekszárd,0.7405330326398448
Edelény,Orosháza,1.2150715776794347
Edelény,Budaörs,1.7651393653545098
Edelény,Budakalász,0.7643214029472161
Edelény,Göd,1.5375821023536418
Edelény,Sárbogárd,0.39061833357486586
Edelény,Szarvas,1.0383148358359298
Edelény,Mohács,0.3232362015864392
Edelény,Kiskunmajsa,0.3989038735528317
Edelény,Vác,3.1081784308566176
Edelény,Esztergom,1.8941596236185665
Edelény,Tolna,0.27336487979830726
Edelény,Győr,3.553104357639486
Edelény,Gyál,1.5888829842089425
Edelény,Salgótarján,10.841442673053617
Edelény,Kisújszállás,1.2233657111582275
Edelény,Komló,0.4362689574354972
Edelény,Szigetvár,0.15078771539162764
Edelény,Újfehértó,2.5153861159402475
Edelény,Kecskemét,5.924477785259453
Edelény,Vecsés,1.5185582740097132
Edelény,Celldömölk,0.19799939177554907
Edelény,Törökszentmiklós,2.0574296666643654
Edelény,Sárospatak,5.081360349804925
Edelény,Szolnok,6.828507158473032
Edelény,Abony,1.2767257205114821
Edelény,Kapuvár,0.19652771332429897
Edelény,Tiszaújváros,11.065194629503663
Edelény,Sarkad,0.487436267729326
Edelény,Szigetszentmiklós,2.0016949707935936
Edelény,Tapolca,0.2839617034478408
Edelény,Tiszafüred,2.890990771398114
Edelény,Gyömrő,1.3501387235210793
Edelény,Tököl,0.5551071239129736
Edelény,Miskolc,512.7385056966609
Edelény,Tiszakécske,0.6926204615750415
Edelény,Oroszlány,0.7140005599086151
Edelény,Nagykanizsa,0.6338656709860464
Edelény,Érd,3.57006462817112
Edelény,Hajdúsámson,1.7088015805599281
Edelény,Albertirsa,0.9334138901223041
Edelény,Pápa,0.7043992318521088
Edelény,Zalaegerszeg,0.8669295817308792
Edelény,Kiskunhalas,0.8558875578352017
Edelény,Gödöllő,3.2061655884042874
Edelény,Fót,1.56102488102458
Edelény,Barcs,0.13776995692782718
Edelény,Szeged,4.942139934524351
Edelény,Gyomaendrőd,0.92275973511845
Edelény,Bátonyterenye,3.4327487940085346
Edelény,Kistarcsa,0.984174890712889
Edelény,Kerepes,0.8543690574164309
Maglód,Budapest,4805.5984862395435
Maglód,Balmazújváros,0.09687122059379351
Maglód,Szombathely,0.23132868526457362
Maglód,Hajdúböszörmény,0.14786528513880212
Maglód,Dunaújváros,1.5711483683422458
Maglód,Baja,0.22862520017663052
Maglód,Csorna,0.05256955361076013
Maglód,Pécel,64.37201546712993
Maglód,Mezőtúr,0.18845439341839534
Maglód,Mosonmagyaróvár,0.15374882501953288
Maglód,Paks,0.2508664455193781
Maglód,Karcag,0.17811561305774684
Maglód,Gyula,0.13825314103098443
Maglód,Csongrád,0.2115091249839695
Maglód,Sátoraljaújhely,0.04789670682764273
Maglód,Hajdúszoboszló,0.12548421155940076
Maglód,Gyöngyös,1.2709740259212898
Maglód,Komárom,0.2529768788523094
Maglód,Pomáz,1.906566913293
Maglód,Kalocsa,0.19127357223725125
Maglód,Bonyhád,0.08587050797630898
Maglód,Ajka,0.18337127682793375
Maglód,Kazincbarcika,0.2123676226401032
Maglód,Törökbálint,1.4879857000230496
Maglód,Makó,0.11513912720707058
Maglód,Solymár,0.9738970909147431
Maglód,Tiszavasvári,0.0621590852219983
Maglód,Dombóvár,0.10812663018229007
Maglód,Isaszeg,13.999993703606492
Maglód,Hódmezővásárhely,0.3184966645648624
Maglód,Sopron,0.1758423000607453
Maglód,Biatorbágy,0.9547825251137152
Maglód,Dabas,2.552115379612994
Maglód,Kisvárda,0.04275944276462952
Maglód,Kiskőrös,0.21479085764892641
Maglód,Dunaharaszti,5.13788617080937
Maglód,Békés,0.10576388948032653
Maglód,Pilis,2.9870342118608155
Maglód,Püspökladány,0.105326300510473
Maglód,Hajdúhadház,0.051430951731840716
Maglód,Bicske,0.49710360541069964
Maglód,Dorog,0.4763019706988423
Maglód,Monor,16.34073763025722
Maglód,Edelény,0.06476579336929779
Maglód,Cegléd,2.4105980376990472
Maglód,Várpalota,0.2767213940140436
Maglód,Veszprém,0.5970825312890058
Maglód,Budakeszi,1.6092390790212026
Maglód,Berettyóújfalu,0.06891608459299803
Maglód,Üllő,38.2255874195264
Maglód,Szigethalom,2.388205565337925
Maglód,Nagykáta,1.9204973753615344
Maglód,Körmend,0.03223997587106133
Maglód,Balassagyarmat,0.4119811165286085
Maglód,Tiszaföldvár,0.1980498233738995
Maglód,Pilisvörösvár,1.1333199414971888
Maglód,Szentes,0.29400632033654767
Maglód,Ózd,0.34650206606116324
Maglód,Heves,0.26047515219512424
Maglód,Kömlő,0.1199512717512201
Maglód,Székesfehérvár,2.151998620834712
Maglód,Nyírbátor,0.03374765723386693
Maglód,Debrecen,0.8978925707111689
Maglód,Békéscsaba,0.32945813050661105
Maglód,Szentendre,2.9947695883360934
Maglód,Sajószentpéter,0.08576219908874157
Maglód,Kőszeg,0.03367187930519833
Maglód,Nyíregyháza,0.43348888359672877
Maglód,Ráckeve,0.6379849864375527
Maglód,Százhalombatta,2.011806104856435
Maglód,Siófok,0.2305555701437525
Maglód,Lajosmizse,0.5780156013034072
Maglód,Nagyatád,0.03264038872904967
Maglód,Tatabánya,1.5855234242700065
Maglód,Jászberény,1.9252876630278764
Maglód,Veresegyház,3.9617014746852446
Maglód,Keszthely,0.08395088952669834
Maglód,Mór,0.2340418144174058
Maglód,Marcali,0.047065860339988476
Maglód,Dunakeszi,6.768632084279921
Maglód,Mátészalka,0.04091208090679281
Maglód,Pécs,0.6534988643648499
Maglód,Mezőkövesd,0.20710094247690525
Maglód,Mezőberény,0.06613572959963804
Maglód,Nagykőrös,1.0138098185230238
Maglód,Tata,0.4682171964943394
Maglód,Kiskunfélegyháza,0.4773577602514791
Maglód,Kaposvár,0.30026876202312813
Maglód,Eger,0.851293410142913
Maglód,Balatonfüred,0.10963266565332766
Maglód,Sárvár,0.0548916658196761
Maglód,Hatvan,2.1409172442387674
Maglód,Hajdúnánás,0.0821318765410161
Maglód,Szekszárd,0.2437846542640538
Maglód,Orosháza,0.18957542236639932
Maglód,Budaörs,3.9897299867693334
Maglód,Budakalász,1.422536386371398
Maglód,Göd,2.3093171422806216
Maglód,Sárbogárd,0.2249057150347601
Maglód,Szarvas,0.17675397795492453
Maglód,Mohács,0.08161308410055423
Maglód,Kiskunmajsa,0.12342444584018958
Maglód,Vác,2.634966479579233
Maglód,Esztergom,1.0386577498293244
Maglód,Tolna,0.09747591888292151
Maglód,Győr,0.9455582265204341
Maglód,Gyál,18.807951837124772
Maglód,Salgótarján,0.7191175071694879
Maglód,Kisújszállás,0.12151440566992351
Maglód,Komló,0.1199512717512201
Maglód,Szigetvár,0.035637544979200596
Maglód,Újfehértó,0.05161618970839585
Maglód,Kecskemét,3.4569582179774256
Maglód,Vecsés,52.73784184367785
Maglód,Celldömölk,0.048167467974009955
Maglód,Törökszentmiklós,0.37256068031216655
Maglód,Sárospatak,0.043205906068869426
Maglód,Szolnok,1.9537895398228382
Maglód,Abony,0.6014170110137123
Maglód,Kapuvár,0.042078901641103936
Maglód,Tiszaújváros,0.10693713069329132
Maglód,Sarkad,0.04312229668924163
Maglód,Szigetszentmiklós,6.244347491845281
Maglód,Tapolca,0.07858994069932372
Maglód,Tiszafüred,0.11771914338780949
Maglód,Gyömrő,198.4252483661319
Maglód,Tököl,1.198762804534998
Maglód,Miskolc,1.2686823160133958
Maglód,Tiszakécske,0.22373994362936916
Maglód,Oroszlány,0.37413487369088894
Maglód,Nagykanizsa,0.13960355270137806
Maglód,Érd,6.986897018662662
Maglód,Hajdúsámson,0.05033003523863396
Maglód,Albertirsa,1.832942773564001
Maglód,Pápa,0.19672772676438724
Maglód,Zalaegerszeg,0.1910940730214258
Maglód,Kiskunhalas,0.28321103858006025
Maglód,Gödöllő,14.67624590863935
Maglód,Fót,4.325921356390286
Maglód,Barcs,0.029719553488960472
Maglód,Szeged,1.0190464710192204
Maglód,Gyomaendrőd,0.11108395388370429
Maglód,Bátonyterenye,0.3379446194704857
Maglód,Kistarcsa,7.749411801935605
Maglód,Kerepes,6.111813421499932
Cegléd,Budapest,3305.0696501952175
Cegléd,Balmazújváros,5.385325118657429
Cegléd,Szombathely,6.8558254382493535
Cegléd,Hajdúböszörmény,7.9156697356557615
Cegléd,Dunaújváros,49.546133062155114
Cegléd,Baja,11.42632436192043
Cegléd,Csorna,1.353472708142562
Cegléd,Pécel,31.623237572404665
Cegléd,Mezőtúr,19.84237539431111
Cegléd,Mosonmagyaróvár,3.8771594248621564
Cegléd,Paks,10.935432868980369
Cegléd,Karcag,13.13265871778248
Cegléd,Gyula,9.816668655561788
Cegléd,Csongrád,25.53815049219589
Cegléd,Sátoraljaújhely,2.0263156229744994
Cegléd,Hajdúszoboszló,7.488847845319206
Cegléd,Gyöngyös,34.390816650472296
Cegléd,Komárom,4.91959232699024
